Ano;Regiao;Curso;Ano Escolar;Valor Alunos;Valor RSI;Valor GMM;zscore_valor_alunos;zscore_bool_valor_alunos;zscore_valor_rsi;zscore_bool_valor_rsi;zscore_valor_gmm;zscore_bool_valor_gmm;zscore_valor_alunos1;zscore_bool_valor_alunos1
2013.0;Portimão;Cursos Tecnológicos e Profissionais;12º ano;48.6;1389.0;937.5;2.9213107733833312;TRUE;1.00797304135588;TRUE;-0.151475842044662;TRUE;3.053982416953923;FALSE
2013.0;Porto de Mós;Cursos Tecnológicos e Profissionais;12º ano;49.5;227.0;933.1;3.5051733627949377;FALSE;-0.2013699946129928;TRUE;-0.1753379232185771;TRUE;3.132175724112948;FALSE
2013.0;Porto Moniz;Cursos gerais;12º ano;49.5;13.0;793.9;3.730377504425128;FALSE;-0.4240889358327336;TRUE;-0.9302474003569864;TRUE;3.132175724112948;FALSE
2013.0;Reguengos de Monsaraz;Cursos gerais;12º ano;49.5;309.0;873.9;3.271628327030294;FALSE;-0.1160290919026248;TRUE;-0.4963913790130732;TRUE;3.132175724112948;FALSE
2013.0;Reguengos de Monsaraz;Cursos Tecnológicos e Profissionais;12º ano;49.5;309.0;873.9;3.313332797702552;FALSE;-0.1160290919026248;TRUE;-0.4963913790130732;TRUE;3.132175724112948;FALSE
2013.0;Santa Cruz;Cursos gerais;12º ano;49.5;450.0;1070.8;3.2966510094336496;FALSE;0.0307156310505688;TRUE;0.5714367535196331;TRUE;3.132175724112948;FALSE
2013.0;Santa Cruz da Graciosa;Cursos Tecnológicos e Profissionais;11º ano;49.5;127.0;933.0;5.123306824878533;FALSE;-0.3054442662110025;TRUE;-0.1758802432452571;TRUE;3.132175724112948;FALSE
2013.0;São Roque do Pico;Cursos gerais;12º ano;49.5;79.0;933.0;3.038083291265652;FALSE;-0.3553999165780472;TRUE;-0.1758802432452571;TRUE;3.132175724112948;FALSE
2013.0;São Roque do Pico;Cursos Tecnológicos e Profissionais;12º ano;49.5;79.0;933.0;3.038083291265652;FALSE;-0.3553999165780472;TRUE;-0.1758802432452571;TRUE;3.132175724112948;FALSE
2013.0;Seixal;Cursos Tecnológicos e Profissionais;12º ano;49.5;1814.0;1164.7;3.038083291265652;FALSE;1.4502886956474217;TRUE;1.0806752585720516;TRUE;3.132175724112948;FALSE
2013.0;Sesimbra;Cursos Tecnológicos e Profissionais;12º ano;49.5;488.0;897.5;3.5719005158705497;FALSE;0.0702638542578125;TRUE;-0.3684038527166186;TRUE;3.132175724112948;FALSE
2013.0;Setúbal;Cursos Tecnológicos e Profissionais;12º ano;49.1;2228.0;1193.9;2.963015244055589;TRUE;1.8811561800631813;TRUE;1.23903270636258;TRUE;3.0974231431533816;FALSE
2013.0;Silves;Cursos Tecnológicos e Profissionais;12º ano;49.5;207.0;898.5;3.438446209719325;FALSE;-0.2221848489325948;TRUE;-0.3629806524498197;TRUE;3.132175724112948;FALSE
2013.0;Sines;Cursos gerais;12º ano;49.5;281.0;1788.0;3.3466963742403584;FALSE;-0.1451698879500676;TRUE;4.460955984867815;FALSE;3.132175724112948;FALSE
2013.0;Sines;Cursos Tecnológicos e Profissionais;12º ano;49.5;281.0;1788.0;3.738718398559581;FALSE;-0.1451698879500676;TRUE;4.460955984867815;FALSE;3.132175724112948;FALSE
2013.0;Sintra;Cursos Tecnológicos e Profissionais;12º ano;49.5;3303.0;1189.1;3.455127997988228;FALSE;4.848313663322439;FALSE;1.2130013450819443;TRUE;3.132175724112948;FALSE
2013.0;Tábua;Cursos gerais;12º ano;49.5;154.0;718.9;3.1381740208790703;FALSE;-0.27734421287954;TRUE;-1.336987420366905;TRUE;3.132175724112948;FALSE
2013.0;Tavira;Cursos Tecnológicos e Profissionais;12º ano;49.5;218.0;851.2;4.197467575954414;FALSE;-0.2107366790568137;TRUE;-0.6194980250694081;TRUE;3.132175724112948;FALSE
2013.0;Torre de Moncorvo;Cursos gerais;12º ano;49.5;40.0;1110.6;3.154855809147974;FALSE;-0.395988882501271;TRUE;0.7872801241382297;TRUE;3.132175724112948;FALSE
2013.0;Torres Novas;Cursos gerais;12º ano;48.2;242.0;973.6;2.887947196845525;TRUE;-0.1857588538732913;TRUE;0.0443016875867789;TRUE;3.0192298359943566;FALSE
2013.0;Trancoso;Cursos gerais;12º ano;49.5;97.0;808.1;3.096469550206813;FALSE;-0.3366665476904055;TRUE;-0.8532379565684415;TRUE;3.132175724112948;FALSE
2013.0;Vila do Porto;Cursos Tecnológicos e Profissionais;10º ano;49.5;170.0;933.0;3.538536939332744;FALSE;-0.2606923294238584;TRUE;-0.1758802432452571;TRUE;3.132175724112948;FALSE
2013.0;Vila Flor;Cursos gerais;12º ano;48.1;60.0;773.2;2.879606302711074;TRUE;-0.3751740281816691;TRUE;-1.0425076458797236;TRUE;3.0105416907544646;FALSE
2013.0;Vila Franca de Xira;Cursos Tecnológicos e Profissionais;12º ano;49.5;1453.0;1148.8;4.481057976525765;FALSE;1.0745805751786064;TRUE;0.9944463743299484;TRUE;3.132175724112948;FALSE
2013.0;Vila Franca do Campo;Cursos gerais;12º ano;49.5;713.0;933.0;4.239172046626672;FALSE;0.3044309653533344;TRUE;-0.1758802432452571;TRUE;3.132175724112948;FALSE
2013.0;Vila Nova de Paiva;Cursos gerais;12º ano;49.5;60.0;720.1;3.154855809147974;FALSE;-0.3751740281816691;TRUE;-1.330479580046746;TRUE;3.132175724112948;FALSE
2013.0;Vila Pouca de Aguiar;Cursos Tecnológicos e Profissionais;12º ano;49.5;194.0;784.7;3.538536939332744;FALSE;-0.235714504240336;TRUE;-0.980140842811536;TRUE;3.132175724112948;FALSE
2013.0;Vila Real de Santo António;Cursos Tecnológicos e Profissionais;12º ano;49.1;353.0;851.0;2.963015244055589;TRUE;-0.0702364123995006;TRUE;-0.6205826651227682;TRUE;3.0974231431533816;FALSE
2013.0;Vila Viçosa;Cursos gerais;12º ano;49.5;128.0;1016.4;3.104810444341264;FALSE;-0.3044035234950225;TRUE;0.2764146590057722;TRUE;3.132175724112948;FALSE
2014.0;Aguiar da Beira;Cursos gerais;12º ano;48.0;42.0;716.9;2.8712654085766216;TRUE;-0.3939073970693108;TRUE;-1.3478338209005027;TRUE;3.0018535455145727;FALSE
2014.0;Albufeira;Cursos Tecnológicos e Profissionais;12º ano;48.7;238.0;875.2;2.929651667517782;TRUE;-0.1899218247372117;TRUE;-0.4893412186662342;TRUE;3.062670562193815;FALSE
2014.0;Almada;Cursos Tecnológicos e Profissionais;12º ano;49.5;2804.0;1025.3;3.096469550206813;FALSE;2.480623984467718;TRUE;0.3246811413802824;TRUE;3.132175724112948;FALSE
2014.0;Almeida;Cursos gerais;12º ano;49.5;88.0;787.6;3.5552187276016465;FALSE;-0.3460332321342264;TRUE;-0.9644135620378192;TRUE;3.132175724112948;FALSE
2014.0;Almeida;Cursos Tecnológicos e Profissionais;12º ano;49.5;88.0;787.6;5.281783813433112;FALSE;-0.3460332321342264;TRUE;-0.9644135620378192;TRUE;3.132175724112948;FALSE
2014.0;Almeirim;Cursos gerais;12º ano;49.5;292.0;886.3;3.304991903568101;FALSE;-0.1337217180742865;TRUE;-0.4291436957047667;TRUE;3.132175724112948;FALSE
2014.0;Almodôvar;Cursos gerais;12º ano;49.5;55.0;806.4;3.4134235273159703;FALSE;-0.3803777417615696;TRUE;-0.8624573970219999;TRUE;3.132175724112948;FALSE
2014.0;Alter do Chão;Cursos gerais;12º ano;49.5;81.0;782.0;4.17244489355106;FALSE;-0.3533184311460871;TRUE;-0.9947834835318932;TRUE;3.132175724112948;FALSE
2014.0;Alvaiázere;Cursos gerais;12º ano;49.5;62.0;801.2;3.5051733627949377;FALSE;-0.3730925427497089;TRUE;-0.8906580384093539;TRUE;3.132175724112948;FALSE
2014.0;Amadora;Cursos gerais;12º ano;49.0;3303.0;1289.4;2.9546743499211368;TRUE;3.479736991808612;FALSE;1.7569483318418766;TRUE;3.0887349979134897;FALSE
2014.0;Amadora;Cursos Tecnológicos e Profissionais;12º ano;49.5;3303.0;1289.4;3.096469550206813;FALSE;3.479736991808612;FALSE;1.7569483318418766;TRUE;3.132175724112948;FALSE
2014.0;Angra do Heroísmo;Cursos Tecnológicos e Profissionais;12º ano;49.5;1502.0;933.0;3.438446209719325;FALSE;1.1255769682616312;TRUE;-0.1758802432452571;TRUE;3.132175724112948;FALSE
2014.0;Azambuja;Cursos Tecnológicos e Profissionais;12º ano;48.6;246.0;1113.7;2.9213107733833312;TRUE;-0.181595883009371;TRUE;0.804092044965307;TRUE;3.053982416953923;FALSE
2014.0;Cadaval;Cursos gerais;12º ano;49.5;52.0;866.0;3.196560279820232;FALSE;-0.3834999699095098;TRUE;-0.5392346611207844;TRUE;3.132175724112948;FALSE
2014.0;Calheta [R.A.A.];Cursos gerais;12º ano;49.5;38.0;933.0;3.038083291265652;FALSE;-0.3980703679332312;TRUE;-0.1758802432452571;TRUE;3.132175724112948;FALSE
2014.0;Calheta [R.A.M.];Cursos Tecnológicos e Profissionais;11º ano;49.5;122.0;1139.7;7.208530358491414;FALSE;-0.3106479797909031;TRUE;0.9450952519020788;TRUE;3.132175724112948;FALSE
2014.0;Campo Maior;Cursos gerais;10º ano;49.5;262.0;1191.5;3.788763763366289;FALSE;-0.1649439995536894;TRUE;1.2260170257222622;TRUE;3.132175724112948;FALSE
2014.0;Campo Maior;Cursos gerais;12º ano;49.5;262.0;1191.5;3.038083291265652;FALSE;-0.1649439995536894;TRUE;1.2260170257222622;TRUE;3.132175724112948;FALSE
2014.0;Carrazeda de Ansiães;Cursos gerais;12º ano;49.5;34.0;757.1;3.538536939332744;FALSE;-0.4022333387971516;TRUE;-1.129821170175186;TRUE;3.132175724112948;FALSE
2014.0;Carrazeda de Ansiães;Cursos Tecnológicos e Profissionais;12º ano;49.5;34.0;757.1;3.2549465387613923;FALSE;-0.4022333387971516;TRUE;-1.129821170175186;TRUE;3.132175724112948;FALSE
2014.0;Cartaxo;Cursos Tecnológicos e Profissionais;12º ano;49.5;132.0;946.6;3.038083291265652;FALSE;-0.3002405526311021;TRUE;-0.1021247196167917;TRUE;3.132175724112948;FALSE
2014.0;Castelo de Paiva;Cursos gerais;12º ano;49.5;140.0;741.7;3.088128656072362;FALSE;-0.2919146109032613;TRUE;-1.2133384542838894;TRUE;3.132175724112948;FALSE
2014.0;Celorico da Beira;Cursos gerais;12º ano;49.5;121.0;712.7;3.3550372683748098;FALSE;-0.3116887225068832;TRUE;-1.3706112620210578;TRUE;3.132175724112948;FALSE
2014.0;Cinfães;Cursos gerais;12º ano;49.5;354.0;796.5;3.113151338475716;FALSE;-0.0691956696835205;TRUE;-0.916147079663309;TRUE;3.132175724112948;FALSE
2014.0;Corvo;Cursos gerais;10º ano;49.5;7.0;933.0;3.038083291265652;FALSE;-0.4303333921286142;TRUE;-0.1758802432452571;TRUE;3.132175724112948;FALSE
2014.0;Faro;Cursos Tecnológicos e Profissionais;12º ano;49.5;1009.0;1068.7;3.038083291265652;FALSE;0.6124908092834431;TRUE;0.5600480329593558;TRUE;3.132175724112948;FALSE
2014.0;Ferreira do Alentejo;Cursos gerais;10º ano;48.0;156.0;868.0;2.8712654085766216;TRUE;-0.2752627274475797;TRUE;-0.5283882605871866;TRUE;3.0018535455145727;FALSE
2014.0;Ferreira do Alentejo;Cursos gerais;12º ano;49.5;156.0;868.0;4.931466259786148;FALSE;-0.2752627274475797;TRUE;-0.5283882605871866;TRUE;3.132175724112948;FALSE
2014.0;Figueira de Castelo Rodrigo;Cursos Tecnológicos e Profissionais;12º ano;49.5;142.0;750.3;4.431012611719057;FALSE;-0.2898331254713011;TRUE;-1.1666989319894192;TRUE;3.132175724112948;FALSE
2014.0;Grândola;Cursos gerais;12º ano;49.2;150.0;891.2;2.97135613819004;TRUE;-0.2815071837434603;TRUE;-0.4025700143974515;TRUE;3.106111288393273;FALSE
2014.0;Lagoa;Cursos Tecnológicos e Profissionais;12º ano;48.6;270.0;930.0;2.9213107733833312;TRUE;-0.1566180578258486;TRUE;-0.1921498440456539;TRUE;3.053982416953923;FALSE
2014.0;Lagoa [R.A.A.];Cursos gerais;12º ano;49.0;1044.0;933.0;2.9546743499211368;TRUE;0.6489168043427466;TRUE;-0.1758802432452571;TRUE;3.0887349979134897;FALSE
2014.0;Lagoa [R.A.A.];Cursos Tecnológicos e Profissionais;10º ano;49.5;1044.0;933.0;3.646968563080613;FALSE;0.6489168043427466;TRUE;-0.1758802432452571;TRUE;3.132175724112948;FALSE
2014.0;Lajes do Pico;Cursos gerais;12º ano;49.5;54.0;933.0;3.396741739047067;FALSE;-0.3814184844775496;TRUE;-0.1758802432452571;TRUE;3.132175724112948;FALSE
2014.0;Loulé;Cursos Tecnológicos e Profissionais;12º ano;49.5;686.0;946.8;3.321673691837004;FALSE;0.2763309120218718;TRUE;-0.1010400795634323;TRUE;3.132175724112948;FALSE
2014.0;Mação;Cursos gerais;12º ano;49.5;29.0;789.1;3.872172704710804;FALSE;-0.4074370523770521;TRUE;-0.9562787616376208;TRUE;3.132175724112948;FALSE
2014.0;Macedo de Cavaleiros;Cursos Tecnológicos e Profissionais;12º ano;49.5;171.0;789.3;5.014875201130663;FALSE;-0.2596515867078783;TRUE;-0.9551941215842614;TRUE;3.132175724112948;FALSE
2014.0;Machico;Cursos gerais;12º ano;49.5;254.0;1055.1;3.613604986542808;FALSE;-0.1732699412815302;TRUE;0.4862925093308898;TRUE;3.132175724112948;FALSE
2014.0;Machico;Cursos Tecnológicos e Profissionais;12º ano;49.5;254.0;1055.1;5.356851860643175;FALSE;-0.1732699412815302;TRUE;0.4862925093308898;TRUE;3.132175724112948;FALSE
2014.0;Miranda do Douro;Cursos gerais;12º ano;49.5;58.0;825.7;3.605264092408355;FALSE;-0.3772555136136293;TRUE;-0.7577896318727805;TRUE;3.132175724112948;FALSE
2014.0;Miranda do Douro;Cursos Tecnológicos e Profissionais;12º ano;49.5;58.0;825.7;4.981511624592857;FALSE;-0.3772555136136293;TRUE;-0.7577896318727805;TRUE;3.132175724112948;FALSE
2014.0;Mogadouro;Cursos gerais;12º ano;49.5;46.0;784.3;3.630286774811711;FALSE;-0.3897444262053904;TRUE;-0.982310122918256;TRUE;3.132175724112948;FALSE
2014.0;Moita;Cursos Tecnológicos e Profissionais;12º ano;49.5;1830.0;941.8;3.1465149150135217;FALSE;1.466940579103103;TRUE;-0.1281560808974269;TRUE;3.132175724112948;FALSE
2014.0;Montemor-o-Velho;Cursos Tecnológicos e Profissionais;12º ano;49.5;155.0;833.7;3.313332797702552;FALSE;-0.2763034701635599;TRUE;-0.7144040297383891;TRUE;3.132175724112948;FALSE
2014.0;Mora;Cursos gerais;12º ano;49.5;53.0;826.5;3.5051733627949377;FALSE;-0.3824592271935297;TRUE;-0.7534510716593416;TRUE;3.132175724112948;FALSE
2014.0;Óbidos;Cursos gerais;12º ano;49.5;48.0;923.6;3.4134235273159703;FALSE;-0.3876629407734303;TRUE;-0.2268583257531668;TRUE;3.132175724112948;FALSE
2014.0;Óbidos;Cursos Tecnológicos e Profissionais;12º ano;49.5;48.0;923.6;5.123306824878533;FALSE;-0.3876629407734303;TRUE;-0.2268583257531668;TRUE;3.132175724112948;FALSE
2014.0;Odivelas;Cursos Tecnológicos e Profissionais;12º ano;49.5;1496.0;915.7;3.3550372683748098;FALSE;1.1193325119657505;TRUE;-0.2697016078608781;TRUE;3.132175724112948;FALSE
2014.0;Pedrógão Grande;Cursos Tecnológicos e Profissionais;12º ano;49.5;59.0;800.1;3.972263434324223;FALSE;-0.3762147708976492;TRUE;-0.8966235587028328;TRUE;3.132175724112948;FALSE
2014.0;Penacova;Cursos Tecnológicos e Profissionais;12º ano;49.5;38.0;816.4;3.930558963651965;FALSE;-0.3980703679332312;TRUE;-0.8082253943540108;TRUE;3.132175724112948;FALSE
2014.0;Penalva do Castelo;Cursos gerais;12º ano;49.5;94.0;787.6;3.3383554801059074;FALSE;-0.3397887758383457;TRUE;-0.9644135620378192;TRUE;3.132175724112948;FALSE
2014.0;Penamacor;Cursos gerais;12º ano;49.5;39.0;784.8;4.431012611719057;FALSE;-0.3970296252172511;TRUE;-0.9795985227848566;TRUE;3.132175724112948;FALSE
2014.0;Peso da Régua;Cursos gerais;12º ano;48.5;392.0;909.3;2.912969879248879;TRUE;-0.0296474464762768;TRUE;-0.3044100895683916;TRUE;3.045294271714031;FALSE
2014.0;Povoação;Cursos gerais;10º ano;48.3;388.0;933.0;2.896288090979976;TRUE;-0.0338104173401971;TRUE;-0.1758802432452571;TRUE;3.0279179812342476;FALSE
2014.0;Povoação;Cursos gerais;12º ano;49.5;388.0;933.0;3.930558963651965;FALSE;-0.0338104173401971;TRUE;-0.1758802432452571;TRUE;3.132175724112948;FALSE
2014.0;Ribeira Brava;Cursos gerais;12º ano;49.5;109.0;798.9;3.4884915745260345;FALSE;-0.3241776350986443;TRUE;-0.9031313990229918;TRUE;3.132175724112948;FALSE
2014.0;Ribeira Brava;Cursos Tecnológicos e Profissionais;12º ano;49.5;109.0;798.9;3.580241410005001;FALSE;-0.3241776350986443;TRUE;-0.9031313990229918;TRUE;3.132175724112948;FALSE
2014.0;Rio Maior;Cursos Tecnológicos e Profissionais;12º ano;49.5;155.0;920.2;3.855490916441901;FALSE;-0.2763034701635599;TRUE;-0.245297206660283;TRUE;3.132175724112948;FALSE
2014.0;Sabugal;Cursos gerais;12º ano;49.5;169.0;766.3;3.5051733627949377;FALSE;-0.2617330721398385;TRUE;-1.0799277277206365;TRUE;3.132175724112948;FALSE
2014.0;Santa Cruz da Graciosa;Cursos Tecnológicos e Profissionais;10º ano;49.5;125.0;933.0;4.080695058072092;FALSE;-0.3075257516429627;TRUE;-0.1758802432452571;TRUE;3.132175724112948;FALSE
2014.0;Santa Cruz da Graciosa;Cursos Tecnológicos e Profissionais;12º ano;49.5;125.0;933.0;4.431012611719057;FALSE;-0.3075257516429627;TRUE;-0.1758802432452571;TRUE;3.132175724112948;FALSE
2014.0;Santa Cruz das Flores;Cursos gerais;10º ano;49.5;24.0;933.0;3.680332139618419;FALSE;-0.4126407659569526;TRUE;-0.1758802432452571;TRUE;3.132175724112948;FALSE
2014.0;Santa Cruz das Flores;Cursos gerais;12º ano;49.5;24.0;933.0;3.471809786257132;FALSE;-0.4126407659569526;TRUE;-0.1758802432452571;TRUE;3.132175724112948;FALSE
2014.0;Santana;Cursos gerais;12º ano;49.5;87.0;828.4;3.3550372683748098;FALSE;-0.3470739748502064;TRUE;-0.7431469911524238;TRUE;3.132175724112948;FALSE
2014.0;São Brás de Alportel;Cursos Tecnológicos e Profissionais;12º ano;48.9;113.0;844.2;2.946333455786686;TRUE;-0.3200146642347239;TRUE;-0.6574604269370006;TRUE;3.080046852673598;FALSE
2014.0;São Vicente;Cursos gerais;12º ano;49.5;14.0;863.0;3.388400844912616;FALSE;-0.4230481931167535;TRUE;-0.5555042619211812;TRUE;3.132175724112948;FALSE
2014.0;Seixal;Cursos Tecnológicos e Profissionais;12º ano;49.5;1383.0;1138.5;3.0714468678034583;FALSE;1.0017285850599995;TRUE;0.9385874115819198;TRUE;3.132175724112948;FALSE
2014.0;Silves;Cursos Tecnológicos e Profissionais;12º ano;49.5;151.0;876.4;4.380967246912347;FALSE;-0.2804664410274802;TRUE;-0.4828333783460758;TRUE;3.132175724112948;FALSE
2014.0;Sines;Cursos gerais;12º ano;49.5;255.0;1776.3;3.5719005158705497;FALSE;-0.1722291985655501;TRUE;4.397504541746268;FALSE;3.132175724112948;FALSE
2014.0;Sines;Cursos Tecnológicos e Profissionais;12º ano;49.5;255.0;1776.3;3.947240751920869;FALSE;-0.1722291985655501;TRUE;4.397504541746268;FALSE;3.132175724112948;FALSE
2014.0;Sintra;Cursos Tecnológicos e Profissionais;12º ano;49.5;3303.0;1187.9;3.0797877619379097;FALSE;3.5994224041463228;FALSE;1.2064935047617866;TRUE;3.132175724112948;FALSE
2014.0;Tavira;Cursos Tecnológicos e Profissionais;12º ano;49.5;108.0;846.5;4.17244489355106;FALSE;-0.3252183778146244;TRUE;-0.6449870663233633;TRUE;3.132175724112948;FALSE
2014.0;Torre de Moncorvo;Cursos gerais;12º ano;49.5;54.0;978.4;4.322580987971187;FALSE;-0.3814184844775496;TRUE;0.0703330488674134;TRUE;3.132175724112948;FALSE
2014.0;Torres Novas;Cursos gerais;12º ano;49.0;223.0;989.3;2.9546743499211368;TRUE;-0.2055329654769132;TRUE;0.1294459317755215;TRUE;3.0887349979134897;FALSE
2014.0;Valpaços;Cursos gerais;12º ano;49.5;182.0;814.5;3.3550372683748098;FALSE;-0.2482034168320972;TRUE;-0.8185294748609285;TRUE;3.132175724112948;FALSE
2014.0;Velas;Cursos gerais;12º ano;49.5;115.0;933.0;3.5301960451982923;FALSE;-0.3179331788027637;TRUE;-0.1758802432452571;TRUE;3.132175724112948;FALSE
2014.0;Vila Franca de Xira;Cursos Tecnológicos e Profissionais;12º ano;49.5;1290.0;1113.1;3.972263434324223;FALSE;0.9049395124738504;TRUE;0.8008381248052269;TRUE;3.132175724112948;FALSE
2014.0;Vila Franca do Campo;Cursos gerais;12º ano;48.9;683.0;933.0;2.946333455786686;TRUE;0.2732086838739315;TRUE;-0.1758802432452571;TRUE;3.080046852673598;FALSE
2014.0;Vila Nova de Paiva;Cursos gerais;12º ano;49.5;45.0;731.3;3.038083291265652;FALSE;-0.3907851689213705;TRUE;-1.2697397370585983;TRUE;3.132175724112948;FALSE
2014.0;Vila Nova de Paiva;Cursos Tecnológicos e Profissionais;12º ano;49.5;45.0;731.3;4.431012611719057;FALSE;-0.3907851689213705;TRUE;-1.2697397370585983;TRUE;3.132175724112948;FALSE
2014.0;Vila Nova de Poiares;Cursos gerais;12º ano;49.5;134.0;879.3;3.630286774811711;FALSE;-0.2981590671991419;TRUE;-0.4671060975723591;TRUE;3.132175724112948;FALSE
2014.0;Vila Nova de Poiares;Cursos Tecnológicos e Profissionais;12º ano;49.5;134.0;879.3;3.4134235273159703;FALSE;-0.2981590671991419;TRUE;-0.4671060975723591;TRUE;3.132175724112948;FALSE
2014.0;Vila Real de Santo António;Cursos gerais;12º ano;49.0;271.0;858.8;2.9546743499211368;TRUE;-0.1555773151098685;TRUE;-0.5782817030417369;TRUE;3.0887349979134897;FALSE
2014.0;Vila Real de Santo António;Cursos Tecnológicos e Profissionais;12º ano;49.5;271.0;858.8;3.646968563080613;FALSE;-0.1555773151098685;TRUE;-0.5782817030417369;TRUE;3.132175724112948;FALSE
2015.0;Aguiar da Beira;Cursos Tecnológicos e Profissionais;12º ano;49.5;28.0;724.8;3.4134235273159703;FALSE;-0.4084777950930322;TRUE;-1.3049905387927914;TRUE;3.132175724112948;FALSE
2015.0;Alcochete;Cursos Tecnológicos e Profissionais;12º ano;49.5;170.0;1775.9;3.038083291265652;FALSE;-0.2606923294238584;TRUE;4.3953352616395485;FALSE;3.132175724112948;FALSE
2015.0;Alfândega da Fé;Cursos gerais;12º ano;49.5;29.0;744.9;4.030649693265384;FALSE;-0.4074370523770521;TRUE;-1.195984213430133;TRUE;3.132175724112948;FALSE
2015.0;Almeida;Cursos gerais;12º ano;48.8;66.0;758.4;2.937992561652233;TRUE;-0.3689295718857885;TRUE;-1.122771009828348;TRUE;3.071358707433706;FALSE
2015.0;Alpiarça;Cursos Tecnológicos e Profissionais;12º ano;49.5;69.0;882.2;4.431012611719057;FALSE;-0.3658073437378482;TRUE;-0.4513788167986418;TRUE;3.132175724112948;FALSE
