Ano;Regiao;Alunos10CGeral;Alunos10CProfissional;Alunos11CGeral;Alunos11CProfissional;Alunos12CGeral;Alunos12CProfissional;valor_RSI;valor_GMM;Valor GMM
2017;Oliveira de Azeméis;0.0;0.0;0.0;0.0;0.505;0.15;0.338;0.55;1048.3
2017;Oliveira de Frades;0.568;0.0;0.0;0.0;0.296;0.864;0.005;0.514;1024.1
2017;Palmela;0.23;0.0;0.0;0.0;0.707;0.0;0.422;1.0;1346.7
2017;Ponta Delgada;0.453;0.328;0.0;0.0;0.139;0.481;1.0;0.714;1157.2
2017;Porto;0.038;0.0;0.0;0.0;0.199;0.38;1.0;0.985;1336.9
2017;Porto Santo;0.0;0.523;0.0;0.129;0.477;1.0;0.01;0.608;1087.0
2017;Ribeira de Pena;0.523;0.0;0.0;0.0;0.746;0.0;0.061;0.953;1315.3
2017;Santa Cruz;0.0;0.195;0.028;0.0;0.836;0.0;0.418;0.585;1071.7
2017;Santa Cruz das Flores;0.547;0.125;0.0;0.125;0.233;0.125;0.038;0.543;1043.7
2017;Santarém;0.324;0.0;0.014;0.0;0.54;0.293;0.759;0.514;1024.3
2017;São João da Madeira;0.0;0.0;0.0;0.0;0.209;0.328;0.179;0.506;1019.1
2017;Seixal;0.282;0.0;0.118;0.0;1.0;1.0;1.0;0.778;1199.3
2017;Setúbal;0.216;0.0;0.0;0.0;0.784;0.641;1.0;0.756;1185.1
2017;Sines;0.551;0.0;0.031;0.0;0.913;0.334;0.226;1.0;1346.7
2017;Sintra;0.47;0.0;0.139;0.0;0.976;1.0;1.0;0.75;1180.9
2017;Torres Novas;0.331;0.0;0.0;0.0;0.774;0.237;0.214;0.533;1037.3
2017;Trofa;0.0;0.0;0.0;0.0;0.216;0.0;0.385;0.502;1016.4
2017;Vale de Cambra;0.08;0.0;0.0;0.0;0.164;0.171;0.082;0.59;1075.1
2017;Viana do Castelo;0.122;0.0;0.0;0.0;0.209;0.084;0.677;0.523;1030.6
2017;Vila do Conde;0.181;0.0;0.0;0.0;0.934;0.551;0.615;0.548;1046.9
2017;Vila do Porto;0.16;0.321;0.174;0.0;0.958;0.0;0.155;1.0;1346.7
2017;Vila Franca de Xira;0.449;0.0;0.084;0.0;1.0;1.0;1.0;0.764;1190.4
2017;Vila Nova de Cerveira;0.46;0.0;0.0;0.0;0.362;0.0;0.019;0.542;1042.7
2017;Vila Nova de Famalicão;0.0;0.0;0.0;0.0;0.495;0.352;0.883;0.505;1018.2
2017;Vila Nova de Gaia;0.282;0.0;0.007;0.0;0.575;0.286;1.0;0.609;1087.2
2017;Vila Velha de Ródão;0.129;0.129;0.129;0.129;0.129;0.129;0.019;0.648;1113.0
2018;Abrantes;0.021;0.01;0.017;0.0;0.533;0.415;0.564;0.605;1084.8
2018;Águeda;0.275;0.0;0.0;0.0;0.456;0.129;0.349;0.525;1031.6
2018;Albergaria-a-Velha;0.164;0.0;0.042;0.0;0.794;0.0;0.209;0.598;1079.8
2018;Alcanena;0.0;0.0;0.0;0.0;0.523;0.0;0.032;0.572;1063.1
2018;Alcochete;0.101;0.0;0.0;0.0;0.69;0.833;0.18;1.0;1346.7
2018;Alenquer;0.453;0.0;0.171;0.0;0.847;0.564;0.337;0.676;1131.8
2018;Aljustrel;0.028;0.0;0.0;0.0;0.676;0.0;0.208;0.706;1152.0
2018;Almada;0.195;0.0;0.073;0.0;0.847;0.979;1.0;0.655;1117.6
2018;Alvito;0.077;0.0;0.077;0.0;0.077;0.174;0.043;0.503;1016.8
2018;Amadora;0.516;0.0;0.307;0.0;1.0;0.92;1.0;1.0;1346.7
2018;Arruda dos Vinhos;0.0;0.0;0.0;0.0;0.429;0.7;0.068;0.598;1080.2
2018;Aveiro;0.077;0.0;0.0;0.0;0.453;0.275;0.76;0.774;1196.5
2018;Azambuja;0.355;0.0;0.017;0.0;0.296;0.0;0.24;0.506;1018.9
2018;Barreiro;0.101;0.0;0.01;0.0;0.822;0.578;1.0;0.643;1110.2
2018;Beja;0.122;0.0;0.0;0.0;0.348;0.537;1.0;0.567;1059.6
2018;Benavente;0.244;0.059;0.0;0.0;1.0;0.408;0.516;0.643;1109.8
2018;Braga;0.021;0.0;0.0;0.0;0.39;0.366;1.0;0.593;1076.6
2018;Calheta [R.A.M.];0.46;0.443;0.031;0.0;0.54;0.812;0.125;0.691;1141.9
2018;Campo Maior;0.321;0.348;0.0;0.0;0.502;0.0;0.232;0.832;1235.3
2018;Cantanhede;0.206;0.0;0.0;0.0;0.446;0.0;0.186;0.555;1051.3
2018;Cascais;0.209;0.0;0.0;0.0;0.634;0.955;1.0;0.754;1183.6
2018;Castro Verde;0.314;0.0;0.0;0.0;0.049;0.0;0.068;1.0;1346.7
2018;Coimbra;0.0;0.0;0.0;0.0;0.373;0.404;1.0;0.68;1134.4
2018;Constância;0.0;0.094;0.0;0.0;0.0;0.0;0.041;0.839;1239.6
2018;Corvo;0.348;0.111;0.111;0.111;0.348;0.111;0.155;1.0;1346.7
2018;Entroncamento;0.042;0.0;0.0;0.024;0.362;0.582;0.284;0.675;1131.0
2018;Estarreja;0.0;0.0;0.0;0.0;0.373;0.254;0.479;0.815;1224.3
2018;Évora;0.122;0.0;0.0;0.0;0.596;0.355;0.819;0.626;1098.8
2018;Faro;0.122;0.0;0.0;0.0;0.693;0.829;0.797;0.685;1138.1
2018;Figueira da Foz;0.0;0.0;0.0;0.0;0.359;0.582;0.702;0.735;1170.9
2018;Funchal;0.118;0.125;0.031;0.0;0.627;0.638;1.0;0.682;1136.0
2018;Guarda;0.024;0.0;0.0;0.0;0.397;0.0;0.692;0.56;1054.8
2018;Horta;0.638;0.0;0.432;0.0;1.0;0.0;0.214;0.613;1090.1
2018;Ílhavo;0.167;0.0;0.0;0.0;0.725;0.875;0.45;0.62;1094.6
2018;Leiria;0.188;0.0;0.0;0.0;0.488;0.272;0.701;0.616;1092.0
2018;Lisboa;0.195;0.0;0.024;0.0;0.498;0.676;1.0;1.0;1346.7
2018;Loulé;0.122;0.0;0.0;0.0;0.7;0.331;0.54;0.521;1029.2
2018;Loures;0.303;0.0;0.007;0.0;0.756;1.0;1.0;0.755;1184.3
2018;Machico;0.0;0.289;0.0;0.01;0.61;0.491;0.269;0.538;1040.0
2018;Maia;0.348;0.0;0.0;0.031;0.401;0.596;1.0;0.795;1210.9
2018;Mangualde;0.146;0.0;0.0;0.0;0.331;0.523;0.25;0.626;1098.4
2018;Marinha Grande;0.0;0.0;0.0;0.0;0.582;0.101;0.362;0.935;1303.6
2018;Matosinhos;0.251;0.0;0.0;0.0;0.669;0.206;1.0;0.906;1284.6
2018;Mealhada;0.0;0.0;0.0;0.0;0.523;0.247;0.039;0.592;1076.1
2018;Nelas;0.0;0.0;0.0;0.0;0.254;0.247;0.139;0.531;1035.6
2018;Oeiras;0.206;0.0;0.0;0.0;0.641;0.554;0.935;1.0;1346.7
2018;Oliveira de Azeméis;0.0;0.0;0.0;0.0;0.251;0.157;0.297;0.624;1097.2
2018;Oliveira de Frades;0.0;0.0;0.0;0.056;0.171;0.073;0.018;0.658;1119.8
2018;Ovar;0.003;0.0;0.0;0.0;0.467;0.672;0.686;0.526;1032.4
2018;Palmela;0.261;0.0;0.0;0.0;0.61;0.317;0.397;0.989;1339.3
2018;Ponta Delgada;0.582;0.561;0.007;0.0;0.714;0.31;1.0;0.699;1147.4
2018;Porto;0.0;0.0;0.0;0.0;0.209;0.369;1.0;1.0;1346.7
2018;Porto de Mós;0.289;0.0;0.0;0.0;0.3;0.01;0.124;0.56;1055.1
2018;Porto Santo;0.3;0.0;0.0;0.0;1.0;0.087;0.001;0.693;1142.9
2018;Ribeira de Pena;0.0;0.0;0.125;0.0;0.202;0.0;0.057;0.755;1184.2
2018;Santa Cruz;0.0;0.697;0.0;0.0;0.979;0.0;0.449;0.604;1084.3
2018;Santa Cruz das Flores;0.321;0.084;0.0;0.084;0.0;0.084;0.016;0.601;1082.3
2018;Santa Maria da Feira;0.0;0.0;0.0;0.0;0.369;0.293;1.0;0.547;1046.1
2018;Santarém;0.167;0.0;0.0;0.0;0.415;0.24;0.74;0.54;1041.6
2018;Santiago do Cacém;0.317;0.0;0.0;0.0;0.557;0.697;0.131;0.512;1023.2
2018;São João da Madeira;0.0;0.0;0.0;0.0;0.321;0.279;0.17;0.564;1057.5
2018;São Roque do Pico;0.348;0.115;0.0;0.0;0.739;1.0;0.048;0.51;1022.0
2018;Seixal;0.261;0.0;0.0;0.0;0.923;0.85;1.0;0.854;1250.2
2018;Setúbal;0.073;0.0;0.0;0.0;0.69;0.509;1.0;0.75;1181.2
2018;Sines;0.554;0.0;0.174;0.0;0.324;0.638;0.217;1.0;1346.7
2018;Sintra;0.408;0.0;0.132;0.0;0.902;1.0;1.0;0.755;1183.9
2018;Tondela;0.167;0.0;0.0;0.0;0.282;0.0;0.103;0.572;1062.6
2018;Torres Novas;0.484;0.0;0.0;0.0;0.453;0.146;0.195;0.55;1048.4
2018;Trofa;0.035;0.0;0.0;0.0;0.111;0.0;0.378;0.575;1064.8
2018;Vale de Cambra;0.0;0.0;0.0;0.0;0.634;0.181;0.053;0.64;1107.9
2018;Valongo;0.056;0.0;0.0;0.0;0.599;0.436;1.0;0.536;1039.1
2018;Viana do Castelo;0.0;0.0;0.0;0.0;0.265;0.042;0.645;0.584;1070.7
2018;Vila da Praia da Vitória;0.052;0.0;0.0;0.0;0.453;0.185;0.866;0.548;1047.1
2018;Vila do Conde;0.077;0.0;0.042;0.0;0.683;0.303;0.597;0.632;1102.4
2018;Vila do Porto;0.408;0.0;0.0;0.0;0.275;0.303;0.134;1.0;1346.7
2018;Vila Franca de Xira;0.307;0.0;0.049;0.0;0.909;1.0;1.0;0.804;1216.4
2018;Vila Nova de Cerveira;0.233;0.017;0.0;0.0;0.359;0.0;0.014;0.578;1066.6
2018;Vila Nova de Famalicão;0.0;0.0;0.0;0.0;0.463;0.111;0.795;0.533;1036.8
2018;Vila Nova de Gaia;0.094;0.0;0.0;0.0;0.571;0.192;1.0;0.677;1132.7
2018;Vila Real;0.021;0.0;0.0;0.0;0.429;0.258;0.689;0.534;1037.5
2018;Vila Velha de Ródão;0.094;0.094;0.094;0.094;0.094;0.094;0.02;0.821;1227.9
2018;Vila Viçosa;0.0;0.0;0.0;0.0;0.812;0.0;0.122;0.539;1041.2
2019;Abrantes;0.244;0.0;0.0;0.0;0.599;0.077;0.508;0.642;1109.4
2019;Águeda;0.185;0.0;0.0;0.0;0.328;0.0;0.338;0.585;1071.4
2019;Albergaria-a-Velha;0.0;0.0;0.0;0.0;0.226;0.0;0.217;0.668;1126.7
2019;Alcanena;0.038;0.0;0.0;0.0;0.641;0.0;0.038;0.622;1096.0
2019;Alcochete;0.216;0.0;0.0;0.0;0.746;0.157;0.179;1.0;1346.7
2019;Alenquer;0.523;0.052;0.286;0.0;0.895;0.718;0.303;0.752;1182.2
2019;Aljustrel;0.056;0.0;0.0;0.0;0.049;0.0;0.223;0.755;1184.3
2019;Almada;0.247;0.0;0.0;0.0;0.648;1.0;1.0;0.72;1160.8
2019;Amadora;0.519;0.0;0.275;0.0;0.934;1.0;1.0;1.0;1346.7
2019;Anadia;0.08;0.0;0.0;0.0;0.125;0.0;0.07;0.503;1017.4
2019;Angra do Heroísmo;0.564;0.61;0.042;0.094;0.453;0.568;1.0;0.557;1052.8
2019;Arruda dos Vinhos;0.0;0.01;0.0;0.15;0.467;0.878;0.075;0.622;1096.2
2019;Aveiro;0.0;0.0;0.0;0.0;0.432;0.432;0.696;0.844;1243.3
2019;Azambuja;0.3;0.0;0.038;0.16;0.226;0.174;0.237;0.539;1040.9
2019;Barreiro;0.146;0.0;0.0;0.0;0.422;0.561;1.0;0.64;1107.8
2019;Batalha;0.188;0.0;0.003;0.0;0.049;0.0;0.029;0.622;1095.8
2019;Beja;0.324;0.0;0.07;0.0;0.477;0.822;1.0;0.631;1102.3
2019;Benavente;0.077;0.0;0.373;0.0;0.599;0.132;0.459;0.619;1093.8
2019;Braga;0.042;0.0;0.0;0.0;0.456;0.355;1.0;0.697;1145.8
2019;Bragança;0.164;0.0;0.017;0.0;0.498;0.666;0.264;0.507;1019.6
2019;Calheta [R.A.M.];0.15;0.0;0.0;0.01;0.61;0.0;0.139;0.71;1154.4
2019;Campo Maior;0.209;0.603;0.261;0.0;0.0;0.0;0.238;0.902;1282.0
2019;Cantanhede;0.017;0.0;0.0;0.0;0.098;0.0;0.156;0.603;1083.3
2019;Cartaxo;0.432;0.791;0.0;0.188;0.073;0.882;0.105;0.521;1028.7
2019;Cascais;0.22;0.0;0.0;0.0;0.575;0.847;1.0;0.802;1215.5
2019;Castro Verde;0.0;0.0;0.0;0.0;0.603;0.0;0.066;1.0;1346.7
2019;Coimbra;0.0;0.0;0.0;0.0;0.282;0.293;1.0;0.752;1182.4
2019;Constância;0.0;0.087;0.0;0.052;0.0;0.676;0.035;0.873;1262.8
2019;Corvo;0.0;0.038;0.0;0.038;0.038;0.038;0.155;0.612;1089.1
2019;Entroncamento;0.049;0.059;0.0;0.0;0.467;0.606;0.292;0.705;1151.0
2019;Estarreja;0.108;0.0;0.0;0.0;0.422;0.627;0.489;0.87;1260.3
2019;Évora;0.091;0.0;0.0;0.0;0.362;0.167;0.658;0.661;1122.0
2019;Faro;0.035;0.0;0.0;0.0;0.46;0.742;0.864;0.734;1170.3
2019;Figueira da Foz;0.0;0.0;0.0;0.0;0.296;0.073;0.648;0.771;1194.7
2019;Funchal;0.118;0.136;0.0;0.0;0.509;0.613;1.0;0.736;1171.5
2019;Gondomar;0.0;0.0;0.0;0.0;0.265;0.094;1.0;0.502;1016.6
2019;Guarda;0.0;0.0;0.0;0.0;0.16;0.0;0.594;0.629;1100.5
2019;Horta;0.613;0.0;0.286;0.0;0.707;0.139;0.19;0.667;1125.8
2019;Ílhavo;0.247;0.0;0.0;0.0;0.523;1.0;0.436;0.702;1148.9
2019;Lagoa;0.387;0.052;0.045;0.0;0.24;0.718;0.257;0.522;1029.4
2019;Lajes das Flores;0.035;0.035;0.035;0.035;0.035;0.035;0.155;0.521;1029.0
2019;Leiria;0.052;0.0;0.0;0.0;0.463;0.098;0.607;0.667;1125.7
2019;Lisboa;0.136;0.0;0.0;0.0;0.439;0.669;1.0;1.0;1346.7
2019;Loulé;0.171;0.07;0.0;0.0;0.672;0.537;0.53;0.552;1049.6
2019;Loures;0.432;0.0;0.091;0.0;0.676;0.753;1.0;0.807;1218.6
2019;Machico;0.0;0.641;0.0;0.0;0.401;0.181;0.226;0.574;1063.9
2019;Mafra;0.251;0.0;0.01;0.0;0.53;0.84;0.379;0.51;1022.0
2019;Maia;0.077;0.0;0.0;0.0;0.505;1.0;1.0;0.855;1250.7
2019;Mangualde;0.017;0.007;0.0;0.0;0.059;0.049;0.218;0.636;1105.3
2019;Marinha Grande;0.0;0.0;0.0;0.0;0.359;0.24;0.342;0.983;1335.3
2019;Matosinhos;0.139;0.0;0.0;0.0;0.446;0.122;1.0;0.986;1337.7
2019;Mealhada;0.042;0.0;0.0;0.0;0.436;0.258;0.029;0.638;1106.8
2019;Monforte;0.035;0.035;0.035;0.035;0.035;0.035;0.241;0.508;1020.3
2019;Montijo;0.31;0.258;0.021;0.0;0.808;0.39;1.0;0.519;1027.6
2019;Mortágua;0.0;0.0;0.0;0.0;0.206;0.0;0.155;0.534;1037.8
2019;Nelas;0.0;0.0;0.0;0.0;0.254;1.0;0.114;0.625;1098.2
2019;Oeiras;0.223;0.0;0.0;0.0;0.53;0.488;0.862;1.0;1346.7
2019;Oliveira de Azeméis;0.0;0.0;0.0;0.0;0.181;0.209;0.284;0.697;1145.8
2019;Oliveira de Frades;0.073;0.042;0.0;0.0;0.491;0.498;0.0;0.712;1155.7
2019;Oliveira do Bairro;0.0;0.0;0.0;0.0;0.314;0.0;0.229;0.549;1047.8
2019;Ourém;0.0;0.0;0.0;0.0;0.042;0.153;0.082;0.522;1029.4
2019;Ovar;0.387;0.139;0.0;0.0;0.533;0.847;0.693;0.589;1074.0
2019;Palmela;0.028;0.279;0.0;0.0;0.526;0.728;0.36;1.0;1346.7
2019;Pombal;0.125;0.0;0.0;0.0;0.561;0.195;0.352;0.515;1025.0
2019;Ponta Delgada;0.415;0.408;0.118;0.0;0.282;0.268;1.0;0.787;1205.5
2019;Ponte de Sor;0.0;0.066;0.0;0.0;0.303;0.0;0.177;0.523;1030.1
2019;Portimão;0.08;0.0;0.0;0.0;0.662;0.819;0.863;0.551;1049.2
2019;Porto;0.0;0.0;0.0;0.0;0.185;0.352;1.0;1.0;1346.7
2019;Porto de Mós;0.052;0.0;0.0;0.0;0.397;0.115;0.12;0.61;1088.0
2019;Porto Santo;0.0;0.115;0.0;0.0;0.76;0.92;0.155;0.742;1175.5
2019;Póvoa de Varzim;0.188;0.0;0.0;0.0;0.254;0.854;0.449;0.528;1033.8
2019;Ribeira de Pena;0.495;0.0;0.0;0.0;0.348;0.523;0.053;0.829;1233.3
2019;Rio Maior;0.125;0.0;0.0;0.0;0.704;0.603;0.153;0.538;1040.4
2019;Santa Cruz;0.0;0.0;0.0;0.0;0.021;0.0;0.426;0.652;1116.1
2019;Santa Cruz da Graciosa;0.683;0.035;0.0;0.035;0.627;0.035;0.165;0.536;1039.1
2019;Santa Cruz das Flores;0.0;0.045;0.697;0.045;0.0;0.045;0.025;0.746;1178.4
2019;Santa Maria da Feira;0.0;0.0;0.0;0.0;0.355;0.394;1.0;0.612;1089.7
2019;Santarém;0.08;0.0;0.0;0.0;0.453;0.0;0.715;0.576;1065.3
2019;Santiago do Cacém;0.15;0.0;0.0;0.0;0.425;0.812;0.138;0.565;1058.2
2019;São João da Madeira;0.0;0.0;0.0;0.0;0.321;0.387;0.172;0.589;1074.2
2019;São Roque do Pico;0.314;0.035;0.47;0.035;1.0;0.035;0.028;0.532;1036.1
2019;Seixal;0.091;0.0;0.087;0.0;0.749;1.0;1.0;0.887;1271.7
2019;Sesimbra;0.132;0.0;0.038;0.0;0.718;0.735;0.693;0.54;1041.6
2019;Setúbal;0.031;0.0;0.0;0.0;0.432;0.495;1.0;0.792;1208.6
2019;Sever do Vouga;0.0;0.0;0.0;0.16;0.15;0.066;0.018;0.554;1050.9
2019;Sines;0.554;0.0;0.0;0.0;1.0;0.369;0.215;1.0;1346.7
2019;Sintra;0.31;0.0;0.118;0.0;0.833;1.0;1.0;0.81;1220.7
2019;Tomar;0.164;0.0;0.0;0.0;0.488;0.53;0.364;0.516;1025.4
2019;Tondela;0.178;0.0;0.0;0.0;0.488;0.0;0.087;0.635;1104.5
2019;Torres Novas;0.0;0.0;0.0;0.0;0.439;0.216;0.19;0.628;1099.7
2019;Torres Vedras;0.056;0.0;0.0;0.0;0.498;0.606;0.504;0.524;1030.8
2019;Trofa;0.052;0.0;0.0;0.0;0.0;0.0;0.312;0.648;1113.1
2019;Vagos;0.0;0.0;0.0;0.0;0.693;0.711;0.123;0.536;1039.0
2019;Vale de Cambra;0.0;0.0;0.0;0.0;0.188;0.0;0.044;0.683;1136.3
2019;Valongo;0.146;0.0;0.0;0.0;0.648;0.418;1.0;0.609;1087.7
2019;Velas;0.568;0.272;0.105;0.0;0.697;0.0;0.062;0.501;1015.7
2019;Vendas Novas;0.0;0.0;0.0;0.0;0.206;0.0;0.112;0.553;1050.1
2019;Viana do Castelo;0.0;0.0;0.0;0.0;0.293;0.108;0.65;0.65;1114.7
2019;Vila da Praia da Vitória;0.052;0.0;0.0;0.0;0.408;0.216;0.782;0.579;1067.4
2019;Vila do Conde;0.209;0.0;0.0;0.0;0.794;0.289;0.556;0.711;1155.0
2019;Vila do Porto;0.244;0.425;0.0;0.0;0.679;0.0;0.133;1.0;1346.7
2019;Vila Franca de Xira;0.164;0.0;0.0;0.0;0.787;1.0;1.0;0.848;1245.6
2019;Vila Nova de Cerveira;0.0;0.038;0.0;0.0;0.495;0.233;0.003;0.607;1086.1
2019;Vila Nova de Famalicão;0.0;0.0;0.0;0.0;0.16;0.063;0.779;0.598;1080.2
2019;Vila Nova de Gaia;0.226;0.0;0.0;0.0;0.533;0.084;1.0;0.714;1157.3
2019;Vila Real;0.077;0.0;0.0;0.0;0.31;0.39;0.697;0.614;1090.7
2019;Vila Velha de Ródão;0.049;0.049;0.049;0.049;0.049;0.049;0.019;0.856;1251.3
2019;Vila Viçosa;0.052;0.0;0.0;0.0;0.063;0.0;0.113;0.576;1065.3
2019;Viseu;0.028;0.0;0.0;0.0;0.237;0.54;1.0;0.533;1036.9
2020;Abrantes;0.0;0.0;0.0;0.0;0.146;0.871;0.507;0.727;1165.5
2020;Águeda;0.0;0.0;0.0;0.0;0.146;0.0;0.324;0.612;1089.1
2020;Albergaria-a-Velha;0.084;0.0;0.0;0.0;0.181;0.084;0.221;0.688;1139.9
2020;Albufeira;0.153;0.0;0.0;0.0;0.547;1.0;0.432;0.571;1062.1
2020;Alcácer do Sal;0.0;0.0;0.0;1.0;0.0;0.0;0.08;0.512;1023.0
2020;Alcanena;0.0;0.0;0.0;0.0;0.195;0.0;0.028;0.656;1118.3
2020;Alcobaça;0.0;0.0;0.0;0.0;0.192;0.774;0.281;0.536;1038.7
2020;Alcochete;0.0;0.0;0.0;0.0;0.209;0.408;0.174;1.0;1346.7
2020;Alenquer;0.136;0.0;0.0;0.0;0.258;0.422;0.274;0.805;1217.7
2020;Aljustrel;0.436;0.0;0.0;0.0;0.0;0.0;0.21;0.769;1193.8
2020;Almada;0.115;0.0;0.0;0.0;0.352;0.645;1.0;0.755;1184.0
2020;Alvito;0.0;0.0;0.0;0.0;0.0;0.289;0.032;0.546;1045.4
2020;Amadora;0.024;0.0;0.0;0.0;0.408;1.0;1.0;1.0;1346.7
2020;Anadia;0.0;0.0;0.0;0.0;0.188;0.105;0.082;0.531;1035.4
2020;Angra do Heroísmo;0.0;0.495;0.0;0.0;0.143;0.575;0.934;0.638;1106.8
2020;Arraiolos;0.0;0.0;0.0;0.0;0.0;0.0;0.016;0.515;1024.8
2020;Arruda dos Vinhos;0.0;0.136;0.0;0.132;0.0;0.456;0.087;0.64;1107.8
2020;Aveiro;0.0;0.0;0.0;0.0;0.0;0.23;0.677;0.909;1286.1
2020;Azambuja;0.293;0.0;0.0;0.01;0.216;0.16;0.229;0.61;1087.9
2020;Barreiro;0.0;0.0;0.0;0.0;0.171;0.578;1.0;0.725;1164.5
2020;Batalha;0.0;0.0;0.0;0.0;0.0;0.0;0.042;0.667;1125.6
2020;Beja;0.045;0.035;0.0;0.0;0.185;0.899;1.0;0.671;1128.7
2020;Benavente;0.052;0.0;0.0;0.0;0.275;0.334;0.431;0.669;1127.2
2020;Braga;0.0;0.0;0.0;0.0;0.094;0.206;1.0;0.758;1186.4
2020;Bragança;0.0;0.0;0.0;0.0;0.042;0.0;0.288;0.548;1046.9
2020;Cadaval;0.0;0.958;0.0;0.0;0.0;0.725;0.066;0.504;1017.5
2020;Caldas da Rainha;0.164;0.0;0.0;0.0;0.105;0.3;0.214;0.506;1019.3
2020;Calheta [R.A.M.];0.0;0.348;0.0;0.0;0.265;0.07;0.148;0.805;1217.4
2020;Câmara de Lobos;0.328;0.0;0.0;0.0;0.0;1.0;0.421;0.501;1015.9
2020;Campo Maior;0.0;0.0;0.0;0.0;0.0;0.0;0.238;0.966;1324.3
2020;Cantanhede;0.0;0.0;0.0;0.0;0.0;0.0;0.158;0.642;1109.5
2020;Cartaxo;0.0;0.348;0.0;0.0;0.084;0.958;0.105;0.551;1048.8
